Text,True Labels,Predicted labels
", تحقيق هيومن رايتس ووتش والرحلة بطائرة بدون طيار إلى أسفل الحفرة أظهرا الحاجة إلى أن تقوم السلطات بتأمين الموقع ، واستخراج الرفات البشرية منه","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
والحفاظ على الأدلة من أجل الإجراءات الجنائية ضد القتلة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", سيطر داعش على المنطقة المحيطة بـ """""""""""" حفرة الهوتة """""""""""" ( الهوتة ) - 85 كيلومتر شمال مدينة الرقة - من 2013 إلى 2015","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
", عٌثِر على أكثر من 20 مقبرة جماعية في أنحاء سوريا فيها آلاف الجثث في مناطق كانت تسيطر عليها الجماعة المسلحة في السابق","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", سوريا : فريق عمل جديد لكشف مصير من اختطفهم """""""""""" داعش """""""""""" , ينبغي للسلطات المحلية والتحالف بقيادة الولايات المتحدة منح الدعم الكامل , ( بيروت ) - قالت """""""""""" هيومن رايتس ووتش """""""""""" اليوم إن إنشاء فريق عمل جديد للمساعدة في إيجاد آلاف المحتجزين والمفقودين في شمال شرق سوريا خطوة مهمة نحو المساءلة عما حدث لهم","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ينبغي للسلطات في شمال شرق سوريا والتحالف العسكري بقيادة الولايات المتحدة تقديم الدعم الكامل إلى الفريق ، وتسهيل حصوله على المعلومات الكفيلة بمعرفة مصير المخطوفين من قبل تنظيم """""""""""" الدولة الإسلامية """""""""""" ( المعروف أيضا باسم """""""""""" داعش """""""""""" )","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']"
", قال مايكل بَيج ، نائب مدير قسم الشرق الأوسط في هيومن رايتس ووتش : """""""""""" هذا الإعلان سيدعم العائلات التي انتظرت طويلا لمعرفة مصير أحبائها المفقودين","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ينبغي للسلطات المحلية والتحالف بقيادة الولايات المتحدة بذل كل ما في وسعها لضمان نيل فريق العمل الدعم الكفيل بإنجاح عمله """"""""""""","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ترحيل المشتبه بانتمائهم لـ """""""""""" داعش """""""""""" إلى العراق مليء بالمخاطر , وبينما تعني وفاة البغدادي عدم قدرة ضحاياه على رؤيته يُحاسب أمام محكمة قانونية على الجرائم المُتهم بها","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
لا يزال الآلاف من المشتبه بانتمائهم لداعش محتجزين في السجون في العراق وسوريا,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC']"
", رغم احتجازهم التعسفي الذي طال أمده ، لم يتم التحقيق مع هؤلاء المعتقلين جنائيا على جرائم محددة ارتكبوها","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", كما تحتجز قسد حوالي 100 ألف امرأة وطفل سوريين وأجانب في معسكرات قذرة ، هؤلاء هم أفراد عائلات المشتبه بانتمائهم لداعش","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وبعضهم ربما يكونون أعضاء في داعش,"['O', 'O', 'O', 'O', 'O', 'B-ORG']","['O', 'O', 'O', 'O', 'O', 'B-ORG']"
", ناشد التحالف بقيادة الأكراد الدول مرارا لاستعادة مواطنيها","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ومع رفض معظم الدول ، دعت السلطات الكردية في وقت سابق من هذا العام إلى إنشاء محكمة دولية لمحاكمة المشتبه بانتمائهم لداعش","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", أثار الاقتراح عددا من الصعوبات القانونية والسياسية والعملية ، ولم يتم تناوله بشكل جدي","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", سوريا : كشف مصير الضحايا الذين خطفهم """""""""""" داعش """""""""""" , الأولوية لمشاركة المعلومات وحماية المقابر الجماعية , بيروت ) - قالت """""""""""" هيومن رايتس ووتش """""""""""" في تقرير أصدرته اليوم إن على السلطات في سوريا أن تعالج كأولوية ما حدث للأشخاص الذين اختفوا أثناء احتجازهم لدى تنظيم """""""""""" الدولة الإسلامية """""""""""" ( المعروف أيضا بـ """""""""""" داعش """""""""""" )","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
كانت الجماعة تُسيطر على أجزاء من سوريا,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
", على السلطات التي تُسيطر بحكم الأمر الواقع على المناطق التي كانت خاضعة سابقا لسيطرة داعش أن تجعل مشاركة المعلومات مع العائلات أولوية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وأن تساعد في إنشاء نظام رسمي لمعالجة قضية المفقودين والسماح للعائلات بتسجيل قضاياهم,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", يُسلّط تقرير """""""""""" ’ مخطوفو داعش ‘ : التقاعس عن كشف مصير المفقودين في سوريا """""""""""" ، الصادر في 57 صفحة","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
الضوء على 27 حالة لأفراد أو مجموعات اعتقلهم التنظيم,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", آخر المعلومات عنهم كانت أثناء احتجازهم لدى داعش ، قبل الهزيمة العسكرية للتنظيم","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG']"
", من بينهم نشطاء ، وعمال إغاثة ، وصحفيون ، ومقاتلون مناهضون لداعش من مجموعات مختلفة حكومية ومناهضة للحكومة ، فضلا عن سكان كانوا يعيشون تحت سيطرة داعش","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']"
", مع أن عدد المفقودين غير مؤكد ، وثّقت """""""""""" الشبكة السورية لحقوق الإنسان """""""""""" 8 , 143 حالة لأشخاص محتجزين لدى داعش ولا يزال مصيرهم مجهولا","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']"
", قال جو ستورك ، نائب مدير قسم الشرق الأوسط في هيومن رايتس ووتش : """""""""""" تشمل الجرائم العديدة لداعش اختطاف وإخفاء آلاف النشطاء","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
والصحفيين ، والعاملين في المجال الإنساني ، وكذلك الخصوم,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", سوريا : هجوم بالذخيرة العنقودية على مدرسة , ( بيروت ) - قالت """""""""""" هيومن رايتس ووتش """""""""""" اليوم إن قوات الحكومة السورية أطلقت صاروخا بالستيا مجهزا برأس حربي يحوي ذخيرة عنقودية محظورة","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ما أسفر عن مقتل 12 مدنيا ، بينهم خمسة أطفال ، في مدرسة في 1 يناير / كانون الثاني 2020,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", قتل الهجوم تسعة مدنيين بينهم خمسة أطفال تتراوح أعمارهم بين 6 و13 سنة","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", توفي لاحقا ثلاثة بالغين آخرين متأثرين بجراحهم ، من بينهم معلمة قُتل ابنها أيضا","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", على الحكومة السورية الكف عن استخدامها المشين للذخائر العنقودية والهجمات على المدارس ومحاسبة المسؤولين الذين سمحوا بها """"""""""""","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وثّقت هيومن رايتس ووتش هجمات متكررة على مرافق التعليم من قبل التحالف السوري الروسي وكذلك الجماعات المسلحة المعارضة","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
", مصير المختطفين على يد """""""""""" داعش """""""""""" في سوريا ما زال غامضا , أصدرت """""""""""" اللجنة الدولية للصليب الأحمر """""""""""" امس نداءً عاما للحصول على معلومات بشأن مكان 3 من موظفيها في المجال الإنساني اختطفهم تنظيم """""""""""" الدولة الإسلامية """""""""""" ( """""""""""" داعش """""""""""" ) في سوريا عام 2013","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
", لكن وفرت نهاية سيطرة داعش على الأرض في سوريا فرصة نادرة لمن يسعون جاهدين إلى معرفة مصير من اختطفهم التنظيم","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وفقا لمنظمات حقوقية محلية ، احتجز داعش خلال سيطرته حوالي 8 , 0 شخص ، منهم نشطاء وعمال إغاثة وصحفيون","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
أجانب وسوريون على حد سواء,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']"
", سوريا : مخاوف حيال المدنيين الفارين من """""""""""" داعش """""""""""" , صور الأقمار الصناعية تكشف عن تدمير واسع النطاق للمباني , تظهر مقاطع الفيديو الملتقطة عبر الأقمار الصناعية صباح يوم 20 فبراير / شباط 2019 سير المئات على طول طريق زراعي صغير في بلدة الباغوز قرب نهر الفرات","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC']"
