Text,True Labels,Predicted labels
", لكن هذا ليس هو الحال في اليمن ، والاعتقاد عكس ذلك يؤدي إلى هجمات درونز خاطئة وعقوبات أسيء تطبيقها","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", كما أن النظر إلى البلد باعتباره ساحة لمواجهة إيران في المقام الأول ، يؤدي إلى الاعتقاد بأن الحوثيين ليسوا سوى وكيل إيراني بدلاً من كونهم مجموعة محلية لها تاريخ محلي ومصالح محلية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وبالرغم من أنهما تتشاركان مصالح متداخلة في الشرق الأوسط ، , فإن الولايات المتحدة والسعودية لا تتشاركا مجموعة مشتركة من القيم أو الأهداف الأساسية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", انهارت الدولة اليمنية وتفكك البلد بعد قرابة خمس سنوات من الحرب ، , وبالتالي فإن عودة اليمن كدولة واحدة غير مرجح","['O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
", واقع فوضوي كهذا سيجعل السياسة أكثر صعوبة ، وبالتالي فإن فهماً مفصلاً لما يحدث على الأرض يصبح مهما أكثر من أي وقت مضى","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", ولكن ليس من الممكن تحقيق أي من هذين الأمرين من الرياض – حيث تتواجد السفارة الأمريكية في اليمن وما تبقى من الحكومة اليمنية المعترف بها دولياً خلال معظم السنوات الخمس الماضية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
إن الاعتماد على السعودية كدولة تلعب دور المرشد السياسي حول ما يتعلق بجارتها الجنوبية لن يؤدي سوى إلى فهم مشوه لما يحدث في اليمن,"['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
", يجب على الولايات المتحدة أن تنسق الاستراتيجية مع السعودية والجهات الفاعلة الإقليمية الأخرى حيث تستطيع ، ولكن عليها أن تحرص على ألا تكون إجراءاتها منساقة وراء المصالح السعودية بعد اليوم","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", الولايات المتحدة بحاجة إلى سياسة تجاه اليمن ، وليس إلى سياسة سعودية تشمل اليمن","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
", في البداية : الولايات المتحدة واليمن , هذا لن يكون من السهل تحقيقه","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", الولايات المتحدة ، ومنذ انخراطها في شؤون الشرق الأوسط ، نادراً ما نظرت إلى اليمن على أنه أكثر من امتداد لعلاقتها مع السعودية","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
", هذا لن يكون من السهل تحقيقه","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
اعترفت الولايات المتحدة بالمملكة المتوكلية اليمنية عام 1946,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-ORG', 'I-ORG', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O']"
", ولكن لم يكن لديها بعثة دبلوماسية ولا سفير في اليمن خلال الـ13 عاما التي تلت هذا الاعتراف ، , إذ أوكل للسفير الأمريكي لدى السعودية مهام ثنائية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
وخدم كسفير لدى اليمن بالإضافة إلى عمله كسفير في السعودية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
", ليس مهما كيف رأت الولايات المتحدة اليمن خلال معظم فترة الحرب الباردة ، , فقد كانت اليمن حينها في حالة ركود ومقسمة وغير مهمة","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", فقد حوّلت الولايات المتحدة البعثة الدبلوماسية التي فتحتها في تعز عام 1959 إلى سفارة عام 1963 وانتقلت إلى صنعاء عام 1966","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
", ولكن بعدها بعام وبعد حرب يونيو 1967 بين إسرائيل وعدد من الدول العربية ، قطعت الجمهورية العربية اليمنية الناشئة العلاقات الدبلوماسية مع الولايات المتحدة","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
", كانت العلاقة بين الولايات المتحدة واليمن الشمالي في حالة صعود وهبوط ، ولكن علاقتها باليمن الجنوبي كانت أسوأ","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", اعترفت إدارة جونسون بجمهورية اليمن الجنوبية الشعبية في عام 1967 وأنشأت سفارة في عدن ، , ولكن قبل أن تتمكن إدارة جونسون أو نيكسون من تسمية سفير هناك","['O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PERS', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'I-ORG', 'O', 'O', 'O', 'O']"
قطع اليمن الجنوبي العلاقات في أكتوبر 1969,"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
"[ 2 ] , ولم يتم استعادتها أبدًا","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", بحلول عام 1990 ، وبفضل انهيار الاتحاد السوفيتي إلى حد كبير والاعتقاد بوجود حقول نفط كبيرة على طول الحدود الشمالية الجنوبية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC']"
"توحد اليمن ، , وسرعان ما تحول المقعد “ العربي ” في مجلس الأمن التابع للأمم المتحدة الذي كان من المفترض أن يكون هدية ترحيبية للبلد الموحد حديثًا إلى لعنة","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", إذ غزا العراق الكويت في 2 أغسطس 1990 ، ووجد الرئيس اليمني آنذاك علي عبد الله صالح نفسه في وضع لا يحسد عليه","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O']"
", ولكن السعودية والكويت والولايات المتحدة كانت هي الجهات المانحة الرئيسية التي ساعدت الاقتصاد اليمني في الاستمرار بالوقوف على قدميه","['O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", حاول صالح أن يساوم الطرفين ، وأمر سفيره لدى الأمم المتحدة بالامتناع عن التصويت على قرار مجلس الأمن الأولي الذي يدين الغزو","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']"
", أراد بوش جبهة موحدة وتصويت بالإجماع في مجلس الأمن لمواجهة أول نزاع يشهده العالم بعد انتهاء الحرب الباردة ، , ولكن صالح لم يتزحزح عن رأيه","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']"
", بعد أسابيع قليلة في نيويورك ، أخبر بيكر سفير اليمن لدى الأمم المتحدة أن التصويت ضد قرار طرد صدام من الكويت “ سيكون أغلى تصويت بـ “ لا ” يقوم به على الإطلاق ”","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[ , وفعلا كان الأمر كذلك","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
", قامت السعودية بالفعل بطرد حوالي مليون عامل يمني مغترب من أراضيها ، وقطع مساعدات تقدر بالملايين ، وكذلك فعلت الولايات المتحدة والكويت","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC']"
", لم يتعافَ اليمن أبدا بعد ذلك","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
", وفقدت عملة اليمن نصف قيمتها بغضون أشهر","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
", وسوف يمر أكثر من 20 عامًا قبل أن يزور وزير خارجية أمريكي اليمن مرة أخرى","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
", الاستعانة بمصادر خارجية لعملية الانتقال الديمقراطي في اليمن ، وإيكال المهمة إلى السعودية , كما حولت هجمات 11 سبتمبر اليمن إلى خط مواجهة في “ الحرب الجديدة على الإرهاب ”","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وفي هذه الأثناء ، كان الفساد المتوطن ، ونقص عائدات النفط الموعودة ، وارتفاع معدل المواليد قد جعل البلاد تواجه صعوبات اقتصادية شديدة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", وزارت كلينتون اليمن خلال تلك الفترة القصيرة من الوقت عندما أشعل محمد بوعزيزي احتجاجات الربيع العربي في تونس وعندما قام المحتجون في مصر بتأجيجها أكثر وتحويلها إلى شعلة إقليمية","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
", بعد أسابيع من زيارة كلينتون ، واجهت اليمن نفس العاصفة","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'B-LOC', 'O', 'O']"
", توصلت السعودية من خلال العمل في مجلس التعاون الخليجي إلى ما تم تسميته في النهاية ب ” المبادرة الخليجية “","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", تضمنت المبادرة الخليجية في جوهرها تسوية بسيطة : تنحي صالح عن السلطة وفي مقابل ذلك يحصل على الحصانة التامة عن جميع الجرائم التي قد يكون ارتكبها","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", المشكلة الوحيدة بخصوص هذه التسوية هو أنها لم تعجب أحدا","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", كره المتظاهرون فكرة أن صالح سيكون حراً ، خاصة بعد أن قتلت قواته نحو 50 متظاهراً في ساحة بصنعاء في مارس 2011","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
", أما صالح فكان حذرًا ، إذ وافق على توقيع الصفقة في أبريل ثم مرة أخرى في مايو 2011 ليتراجع عن التوقيع في اللحظة الأخيرة","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
